Episode,Episode Score,Running Average
1,1180.0,1180.0
2,980.0,1080.0
3,780.0,980.0
4,1180.0,1030.0
5,880.0,1000.0
6,1130.0,1021.6666666666666
7,980.0,1015.7142857142857
8,680.0,973.75
9,1180.0,996.6666666666666
10,180.0,915.0
