Episode,Episode Score,Running Average
1,680.0,680.0
2,580.0,630.0
3,330.0,530.0
4,880.0,617.5
5,880.0,670.0
6,780.0,688.3333333333334
7,880.0,715.7142857142857
8,530.0,692.5
9,780.0,702.2222222222222
10,630.0,695.0
11,630.0,689.0909090909091
12,240.0,651.6666666666666
13,830.0,665.3846153846154
14,980.0,687.8571428571429
15,680.0,687.3333333333334
16,830.0,696.25
17,480.0,683.5294117647059
18,360.0,665.5555555555555
19,1080.0,687.3684210526316
20,980.0,702.0
