Episode,Episode Score,Running Average
200,430.0,848.2
201,1080.0,849.2
202,1080.0,849.2
203,780.0,853.9
204,1180.0,855.4
205,1300.0,859.1
206,780.0,858.6
207,980.0,864.8
208,580.0,865.8
209,730.0,867.3
210,980.0,872.8
211,730.0,869.3
212,1180.0,870.3
213,930.0,872.8
214,580.0,870.3
215,280.0,869.8
216,1300.0,873.0
217,1180.0,880.7
218,930.0,882.7
219,360.0,876.0
220,830.0,875.0
221,210.0,861.0
222,1180.0,864.5
223,680.0,861.5
224,230.0,857.5
225,1080.0,857.5
226,980.0,856.5
227,630.0,853.0
228,1030.0,855.0
229,1180.0,859.5
230,1080.0,859.0
231,780.0,859.5
232,1180.0,858.5
233,730.0,862.0
234,880.0,860.5
235,880.0,859.0
236,630.0,861.5
237,980.0,860.5
238,630.0,859.5
239,830.0,860.0
240,1030.0,865.5
241,980.0,863.5
242,460.0,859.3
243,980.0,858.3
244,680.0,854.8
245,1180.0,852.5
246,680.0,848.5
247,830.0,845.0
248,1030.0,844.5
249,930.0,845.5
250,330.0,841.5
251,1080.0,848.5
252,1180.0,854.0
253,980.0,855.5
254,730.0,856.0
255,480.0,851.0
256,930.0,857.0
257,480.0,846.6
258,1080.0,842.2
259,1180.0,847.2
260,480.0,843.7
261,1080.0,844.7
262,630.0,838.0
263,630.0,836.2
264,730.0,842.4
265,980.0,841.4
266,1180.0,845.9
267,830.0,842.4
268,630.0,844.6
269,730.0,840.1
270,580.0,834.1
271,880.0,840.1
272,1180.0,842.6
273,210.0,836.4
274,630.0,832.4
275,630.0,830.4
276,530.0,828.9
277,430.0,823.4
278,280.0,817.9
279,730.0,812.0
280,380.0,805.0
281,1080.0,812.5
282,930.0,814.5
283,680.0,811.0
284,210.0,804.8
285,580.0,807.3
286,980.0,815.0
287,830.0,815.0
288,980.0,814.0
289,1490.0,815.0
290,1080.0,816.5
291,1180.0,825.0
292,930.0,822.5
293,1080.0,823.0
294,1030.0,827.0
295,380.0,825.0
296,580.0,819.0
297,880.0,819.5
298,880.0,821.0
299,310.0,816.8
300,710.0,819.6
301,930.0,818.1
302,1030.0,817.6
303,1180.0,821.6
304,430.0,814.1
305,380.0,804.9
306,880.0,805.9
307,630.0,802.4
308,680.0,803.4
309,780.0,803.9
310,1180.0,805.9
311,830.0,806.9
312,580.0,800.9
313,1030.0,801.9
314,430.0,800.4
315,130.0,798.9
316,710.0,793.0
317,830.0,789.5
318,1030.0,790.5
319,730.0,794.2
320,930.0,795.2
321,830.0,801.4
322,1030.0,799.9
323,930.0,802.4
324,480.0,804.9
325,530.0,799.4
326,410.0,793.7
327,680.0,794.2
328,680.0,790.7
329,1180.0,790.7
330,580.0,785.7
331,630.0,784.2
332,730.0,779.7
333,480.0,777.2
334,680.0,775.2
335,630.0,772.7
336,480.0,771.2
337,530.0,766.7
338,930.0,769.7
339,780.0,769.2
340,1080.0,769.7
341,480.0,764.7
342,580.0,765.9
343,1180.0,767.9
344,880.0,769.9
345,780.0,765.9
346,510.0,764.2
347,430.0,760.2
348,1080.0,760.7
349,980.0,761.2
350,880.0,766.7
351,530.0,761.2
352,930.0,758.7
353,680.0,755.7
354,360.0,752.0
355,630.0,753.5
356,230.0,746.5
357,360.0,745.3
358,780.0,742.3
359,730.0,737.8
360,680.0,739.8
361,480.0,733.8
362,1080.0,738.3
363,480.0,736.8
364,760.0,737.1
365,430.0,731.6
366,1080.0,730.6
367,730.0,729.6
368,660.0,729.9
369,880.0,731.4
370,730.0,732.9
371,880.0,732.9
372,560.0,726.7
373,830.0,732.9
374,1180.0,738.4
375,880.0,740.9
376,680.0,742.4
377,1080.0,748.9
378,1080.0,756.9
379,680.0,756.4
380,1080.0,763.4
381,630.0,758.9
382,1030.0,759.9
383,1130.0,764.4
384,530.0,767.6
385,780.0,769.6
386,780.0,767.6
387,930.0,768.6
388,310.0,761.9
389,1080.0,757.8
390,630.0,753.3
391,680.0,748.3
392,430.0,743.3
393,730.0,739.8
394,730.0,736.8
395,1180.0,744.8
396,830.0,747.3
397,930.0,747.8
398,680.0,745.8
399,430.0,747.0
400,930.0,749.2
401,380.0,743.7
402,680.0,740.2
403,630.0,734.7
404,580.0,736.2
405,480.0,737.2
406,780.0,736.2
407,930.0,739.2
408,260.0,735.0
409,680.0,734.0
410,880.0,731.0
411,680.0,729.5
412,1080.0,734.5
413,380.0,728.0
414,630.0,730.0
415,1280.0,741.5
416,630.0,740.7
417,630.0,738.7
418,390.0,732.3
419,610.0,731.1
420,1080.0,732.6
421,580.0,730.1
422,680.0,726.6
423,730.0,724.6
424,1080.0,730.6
425,680.0,732.1
426,260.0,730.6
427,630.0,730.1
428,230.0,725.6
429,680.0,720.6
430,230.0,717.1
431,380.0,714.6
432,980.0,717.1
433,980.0,722.1
434,880.0,724.1
435,1080.0,728.6
436,980.0,733.6
437,630.0,734.6
438,430.0,729.6
439,180.0,723.6
440,530.0,718.1
441,680.0,720.1
442,1280.0,727.1
443,1030.0,725.6
444,880.0,725.6
445,410.0,721.9
446,880.0,725.6
447,660.0,727.9
448,1180.0,728.9
449,260.0,721.7
450,1030.0,723.2
451,380.0,721.7
452,680.0,719.2
453,1080.0,723.2
454,930.0,728.9
455,630.0,728.9
456,1350.0,740.1
457,780.0,744.3
458,380.0,740.3
459,580.0,738.8
460,660.0,738.6
461,530.0,739.1
462,880.0,737.1
463,730.0,739.6
464,1030.0,742.3
465,360.0,741.6
466,460.0,735.4
467,760.0,735.7
468,390.0,733.0
469,430.0,728.5
470,980.0,731.0
471,530.0,727.5
472,340.0,725.3
473,480.0,721.8
474,1030.0,720.3
475,380.0,715.3
476,580.0,714.3
477,880.0,712.3
478,480.0,706.3
479,1320.0,712.7
480,780.0,709.7
481,730.0,710.7
482,1130.0,711.7
483,510.0,705.5
484,880.0,709.0
485,260.0,703.8
486,430.0,700.3
487,1180.0,702.8
488,580.0,705.5
489,280.0,697.5
490,630.0,697.5
491,830.0,699.0
492,630.0,701.0
493,630.0,700.0
494,830.0,701.0
495,730.0,696.5
496,580.0,694.0
497,310.0,687.8
498,1300.0,694.0
499,580.0,695.5
500,430.0,690.5
501,1080.0,697.5
502,630.0,697.0
503,480.0,695.5
504,1080.0,700.5
505,310.0,698.8
506,980.0,700.8
507,1130.0,702.8
508,930.0,709.5
509,430.0,707.0
510,580.0,704.0
511,430.0,701.5
512,430.0,695.0
513,730.0,698.5
514,380.0,696.0
515,380.0,687.0
516,530.0,686.0
517,780.0,687.5
518,730.0,690.9
519,580.0,690.6
520,480.0,684.6
521,1180.0,690.6
522,380.0,687.6
523,380.0,684.1
524,180.0,675.1
525,1030.0,678.6
526,430.0,680.3
527,360.0,677.6
528,730.0,682.6
529,480.0,680.6
530,230.0,680.6
531,980.0,686.6
532,580.0,682.6
533,780.0,680.6
534,780.0,679.6
535,530.0,674.1
536,530.0,669.6
537,730.0,670.6
538,580.0,672.1
539,630.0,676.6
540,930.0,680.6
541,630.0,680.1
542,680.0,674.1
543,580.0,669.6
544,930.0,670.1
545,240.0,668.4
546,560.0,665.2
547,1030.0,668.9
548,880.0,665.9
549,360.0,666.9
550,530.0,661.9
551,980.0,667.9
552,1130.0,672.4
553,530.0,666.9
554,330.0,660.9
555,630.0,660.9
556,930.0,656.7
557,680.0,655.7
558,630.0,658.2
559,310.0,655.5
560,530.0,654.2
561,830.0,657.2
562,280.0,651.2
563,480.0,648.7
564,1180.0,650.2
565,730.0,653.9
566,530.0,654.6
567,730.0,654.3
568,580.0,656.2
569,730.0,659.2
570,190.0,651.3
571,530.0,651.3
572,680.0,654.7
573,680.0,656.7
574,930.0,655.7
575,560.0,657.5
576,730.0,659.0
577,530.0,655.5
578,260.0,653.3
579,1030.0,650.4
580,380.0,646.4
581,330.0,642.4
582,430.0,635.4
583,380.0,634.1
584,630.0,631.6
585,780.0,636.8
586,410.0,636.6
587,580.0,630.6
588,1130.0,636.1
589,830.0,641.6
590,630.0,641.6
591,480.0,638.1
592,480.0,636.6
593,430.0,634.6
594,530.0,631.6
595,730.0,631.6
596,330.0,629.1
597,410.0,630.1
598,880.0,625.9
599,630.0,626.4
600,930.0,631.4
601,480.0,625.4
602,680.0,625.9
603,310.0,624.2
604,880.0,622.2
605,480.0,623.9
606,1080.0,624.9
607,1080.0,624.4
608,880.0,623.9
609,530.0,624.9
610,1180.0,630.9
611,830.0,634.9
612,380.0,634.4
613,360.0,630.7
614,580.0,632.7
615,780.0,636.7
616,330.0,634.7
617,390.0,630.8
618,310.0,626.6
619,410.0,624.9
620,530.0,625.4
621,630.0,619.9
622,580.0,621.9
623,530.0,623.4
624,730.0,628.9
625,980.0,628.4
626,430.0,628.4
627,730.0,632.1
628,630.0,631.1
629,610.0,632.4
630,730.0,637.4
631,680.0,634.4
632,530.0,633.9
633,210.0,628.2
634,240.0,622.8
635,610.0,623.6
636,430.0,622.6
637,160.0,616.9
638,830.0,619.4
639,410.0,617.2
640,310.0,611.0
641,680.0,611.5
642,230.0,607.0
643,380.0,605.0
644,1080.0,606.5
645,880.0,612.9
646,210.0,609.4
647,1030.0,609.4
648,560.0,606.2
649,630.0,608.9
650,510.0,608.7
651,230.0,601.2
652,680.0,596.7
653,830.0,599.7
654,380.0,600.2
655,280.0,596.7
656,610.0,593.5
657,830.0,595.0
658,430.0,593.0
659,780.0,597.7
660,1030.0,602.7
661,580.0,600.2
662,610.0,603.5
663,430.0,603.0
664,680.0,598.0
665,530.0,596.0
666,680.0,597.5
667,460.0,594.8
668,380.0,592.8
669,410.0,589.6
670,380.0,591.5
671,480.0,591.0
672,880.0,593.0
673,580.0,592.0
674,830.0,591.0
675,580.0,591.2
676,330.0,587.2
677,410.0,586.0
678,260.0,586.0
679,310.0,578.8
680,1180.0,586.8
681,210.0,585.6
682,230.0,583.6
683,660.0,586.4
684,530.0,585.4
685,480.0,582.4
686,780.0,586.1
687,430.0,584.6
688,680.0,580.1
689,1030.0,582.1
690,730.0,583.1
691,730.0,585.6
692,730.0,588.1
693,880.0,592.6
694,580.0,593.1
695,430.0,590.1
696,280.0,589.6
697,360.0,589.1
698,580.0,586.1
699,530.0,585.1
700,1080.0,586.6
701,330.0,585.1
702,380.0,582.1
703,410.0,583.1
704,260.0,576.9
705,430.0,576.4
706,380.0,569.4
707,530.0,563.9
708,460.0,559.7
709,480.0,559.2
710,1030.0,557.7
711,260.0,552.0
712,480.0,553.0
713,480.0,554.2
714,430.0,552.7
715,580.0,550.7
716,330.0,550.7
717,930.0,556.1
718,530.0,558.3
719,580.0,560.0
720,680.0,561.5
721,380.0,559.0
722,530.0,558.5
723,190.0,555.1
724,980.0,557.6
725,630.0,554.1
726,210.0,551.9
727,310.0,547.7
728,280.0,544.2
729,930.0,547.4
730,730.0,547.4
731,610.0,546.7
732,680.0,548.2
733,580.0,551.9
734,310.0,552.6
735,630.0,552.8
736,380.0,552.3
737,680.0,557.5
738,380.0,553.0
739,360.0,552.5
740,260.0,552.0
741,680.0,552.0
742,230.0,552.0
743,430.0,552.5
744,110.0,542.8
745,480.0,538.8
746,260.0,539.3
747,480.0,533.8
748,580.0,534.0
749,430.0,532.0
750,530.0,532.2
751,240.0,532.3
752,180.0,527.3
753,730.0,526.3
754,360.0,526.1
755,310.0,526.4
756,580.0,526.1
757,310.0,520.9
758,230.0,518.9
759,580.0,516.9
760,410.0,510.7
761,680.0,511.7
762,560.0,511.2
763,630.0,513.2
764,930.0,515.7
765,580.0,516.2
766,730.0,516.7
767,310.0,515.2
768,280.0,514.2
769,280.0,512.9
770,480.0,513.9
771,410.0,513.2
772,830.0,512.7
773,580.0,512.7
774,310.0,507.5
775,480.0,506.5
776,410.0,507.3
777,310.0,506.3
778,210.0,505.8
779,380.0,506.5
780,680.0,501.5
781,780.0,507.2
782,710.0,512.0
783,380.0,509.2
784,780.0,511.7
785,390.0,510.8
786,430.0,507.3
787,680.0,509.8
788,280.0,505.8
789,480.0,500.3
790,130.0,494.3
791,310.0,490.1
792,380.0,486.6
793,930.0,487.1
794,510.0,486.4
795,1030.0,492.4
796,510.0,494.7
797,280.0,493.9
798,830.0,496.4
799,980.0,500.9
800,680.0,496.9
801,780.0,501.4
802,680.0,504.4
803,480.0,505.1
804,210.0,504.6
805,580.0,506.1
806,530.0,507.6
807,630.0,508.6
808,630.0,510.3
809,260.0,508.1
810,380.0,501.6
811,640.0,505.4
812,510.0,505.7
813,130.0,502.2
814,580.0,503.7
815,580.0,503.7
816,780.0,508.2
817,930.0,508.2
818,340.0,506.3
819,490.0,505.4
820,210.0,500.7
821,930.0,506.2
822,830.0,509.2
823,580.0,513.1
824,210.0,505.4
825,680.0,505.9
826,180.0,505.6
827,380.0,506.3
828,780.0,511.3
829,480.0,506.8
830,260.0,502.1
831,430.0,500.3
832,380.0,497.3
833,260.0,494.1
834,630.0,497.3
835,760.0,498.6
836,530.0,500.1
837,480.0,498.1
838,430.0,498.6
839,460.0,499.6
840,180.0,498.8
841,630.0,498.3
842,780.0,503.8
843,730.0,506.8
844,630.0,512.0
845,1030.0,517.5
846,430.0,519.2
847,180.0,516.2
848,230.0,512.7
849,230.0,510.7
850,380.0,509.2
851,530.0,512.1
852,530.0,515.6
853,280.0,511.1
854,430.0,511.8
855,280.0,511.5
856,730.0,513.0
857,240.0,512.3
858,630.0,516.3
859,630.0,516.8
860,480.0,517.5
861,310.0,513.8
862,160.0,509.8
863,480.0,508.3
864,380.0,502.8
865,280.0,499.8
866,630.0,498.8
867,160.0,497.3
868,480.0,499.3
869,230.0,498.8
870,330.0,497.3
871,460.0,497.8
872,380.0,493.3
873,310.0,490.6
874,1180.0,499.3
875,280.0,497.3
876,310.0,496.3
877,530.0,498.5
878,260.0,499.0
879,710.0,502.3
880,830.0,503.8
881,630.0,502.3
882,380.0,499.0
883,510.0,500.3
884,530.0,497.8
885,530.0,499.2
886,260.0,497.5
887,260.0,493.3
888,480.0,495.3
889,380.0,494.3
890,830.0,501.3
891,780.0,506.0
892,180.0,504.0
893,730.0,502.0
894,430.0,501.2
895,460.0,495.5
896,260.0,493.0
897,330.0,493.5
898,310.0,488.3
899,160.0,480.1
900,130.0,474.6
901,760.0,474.4
902,510.0,472.7
903,330.0,471.2
904,410.0,473.2
905,530.0,472.7
906,160.0,469.0
907,260.0,465.3
908,380.0,462.8
909,330.0,463.5
910,260.0,462.3
911,830.0,464.2
912,530.0,464.4
913,330.0,466.4
914,380.0,464.4
915,330.0,461.9
916,510.0,459.2
917,610.0,456.0
918,230.0,454.9
919,830.0,458.3
920,530.0,461.5
921,580.0,458.0
922,530.0,455.0
923,460.0,453.8
924,630.0,458.0
925,310.0,454.3
926,110.0,453.6
927,430.0,454.1
928,180.0,448.1
929,830.0,451.6
930,160.0,450.6
931,130.0,447.6
932,480.0,448.6
933,230.0,448.3
934,580.0,447.8
935,260.0,442.8
936,860.0,446.1
937,330.0,444.6
938,260.0,442.9
939,630.0,444.6
940,380.0,446.6
941,330.0,443.6
942,310.0,438.9
943,230.0,433.9
944,330.0,430.9
945,830.0,428.9
946,980.0,434.4
947,260.0,435.2
948,180.0,434.7
949,530.0,437.7
950,330.0,437.2
951,330.0,435.2
952,310.0,433.0
953,830.0,438.5
954,430.0,438.5
955,930.0,445.0
956,180.0,439.5
957,180.0,438.9
958,460.0,437.2
959,530.0,436.2
960,230.0,433.7
961,310.0,433.7
962,610.0,438.2
963,380.0,437.2
964,280.0,436.2
965,980.0,443.2
966,680.0,443.7
967,330.0,445.4
968,580.0,446.4
969,230.0,446.4
970,310.0,446.2
971,730.0,448.9
972,410.0,449.2
973,1080.0,456.9
974,180.0,446.9
975,160.0,445.7
976,230.0,444.9
977,210.0,441.7
978,630.0,445.4
979,880.0,447.1
980,430.0,443.1
981,240.0,439.2
982,210.0,437.5
983,430.0,436.7
984,630.0,437.7
985,280.0,435.2
986,160.0,434.2
987,430.0,435.9
988,240.0,433.5
989,1080.0,440.5
990,260.0,434.8
991,380.0,430.8
992,160.0,430.6
993,830.0,431.6
994,710.0,434.4
995,330.0,433.1
996,480.0,435.3
997,260.0,434.6
998,390.0,435.4
999,530.0,439.1
1000,210.0,439.9
